update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,369.77590557151495,8,0.22222222884496054,0.22906143047198796,0.0,0.6666666865348816,40.0,0.0,40.0,40.0,1.3533826023340225,0.17924842610955238,0.004641823354177177,0.011838580248877406,0.09603810764320296,0.22222222884496054,0.22906143047198796,0.0,0.6666666865348816
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,1318.5007154340663,54,0.2638888967533906,0.24493323075163997,0.0,0.6666666865348816,40.0,0.0,40.0,40.0,1.3508767634630203,0.19926300458610058,-0.006530225015012547,0.012213434907607734,0.06987524514191011,0.2638888967533906,0.24493323075163997,0.0,0.6666666865348816
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,1313.316131971694,55,0.2777777848144372,0.2576005179593905,0.0,1.0,40.0,0.0,40.0,40.0,1.364482969045639,0.21962868608534336,0.005259492580080405,0.012284334632568061,0.04359734991829381,0.2777777848144372,0.2576005179593905,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,1304.9600240150933,57,0.25694445210198563,0.2177279982470065,0.0,0.6666666865348816,40.0,0.0,40.0,40.0,1.367560938000679,0.22071961499750614,0.012293117062654346,0.009513367316685617,0.06021196568640796,0.25694445210198563,0.2177279982470065,0.0,0.6666666865348816
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,1295.0722640749345,58,0.26041667396202683,0.23913001158744907,0.0,1.0,40.0,0.0,40.0,40.0,1.366034522652626,0.22255100309848785,0.006751281791366637,0.013792025274597108,0.06695290096904805,0.26041667396202683,0.23913001158744907,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,1247.7769126394082,60,0.312500008692344,0.2755991015672245,0.0,1.0,40.0,0.0,40.0,40.0,1.3436334878206253,0.23253316059708595,-0.012050564400851727,0.014858455280773342,0.06725793574359318,0.312500008692344,0.2755991015672245,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,14336,1349.9209751186768,62,0.35416667597989243,0.2838740811345874,0.0,1.0,40.0,0.0,40.0,40.0,1.3291210383176804,0.23942356370389462,-0.03050188720226288,0.016300983959808946,0.07125207511544067,0.35416667597989243,0.2838740811345874,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,16384,1344.8945975063052,63,0.4305555646618207,0.32601929749558534,0.0,1.0,40.0,0.0,40.0,40.0,1.3056177198886871,0.2934773825109005,-0.04186952253803611,0.022085090866312385,0.08804608717815604,0.4305555646618207,0.32601929749558534,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,18432,1326.820985617707,65,0.45833334388832253,0.28565227764309253,0.0,1.0,40.0,0.0,40.0,40.0,1.2769199907779694,0.30660678818821907,-0.0314271014649421,0.018881738418713212,0.12383589640616932,0.45833334388832253,0.28565227764309253,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,20480,1344.7558493411116,66,0.5468750125728548,0.2723813949410091,0.0,1.0,40.0,0.0,40.0,40.0,1.2595404535531998,0.3739101178944111,-0.0536046689376235,0.021580020198598504,0.11935830740749492,0.5468750125728548,0.2723813949410091,0.0,1.0
11,22528,1628.729913189362,8,0.5416666759798924,0.3090082693747363,0.0,1.0,40.0,0.0,40.0,40.0,1.2397917956113815,0.3979011997580528,-0.021838312968611717,0.021610530326142907,0.08936153571776109,0.5416666759798924,0.3090082693747363,0.0,1.0
12,24576,1594.4528566446033,85,0.5972222325702509,0.31149529814941995,0.0,1.0,40.0,0.0,40.0,40.0,1.2445483207702637,0.43782756850123405,-0.03297488926909864,0.02089792350307107,0.10071547947022805,0.5972222325702509,0.31149529814941995,0.0,1.0
13,26624,1681.9952476908613,86,0.6597222313284874,0.31541846882377367,0.0,1.0,40.0,0.0,40.0,40.0,1.1905140429735184,0.47345590591430664,-0.03795734606683254,0.0228691587690264,0.12834869266949434,0.6597222313284874,0.31541846882377367,0.0,1.0
14,28672,1681.5484364025317,88,0.6736111206312975,0.2925746418464814,0.0,1.0,40.0,0.0,40.0,40.0,1.17271089553833,0.48637084662914276,-0.029788790736347437,0.021573833422735333,0.16615824106881677,0.6736111206312975,0.2925746418464814,0.0,1.0
15,30720,1673.2019938330643,89,0.6822916762903333,0.291247836163603,0.0,1.0,40.0,0.0,40.0,40.0,1.1906889528036118,0.544130876660347,-0.022237583296373487,0.021298961015418172,0.08925393663787376,0.6822916762903333,0.291247836163603,0.0,1.0
16,32768,1698.4822278878273,90,0.7013888986160358,0.2741956490895368,0.0,1.0,40.0,0.0,40.0,40.0,1.1690947115421295,0.564645454287529,0.001598208153154701,0.017720988485962152,0.10906301156183709,0.7013888986160358,0.2741956490895368,0.0,1.0
17,34816,1707.0240684277433,91,0.7013888992369175,0.2567566835338131,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1624851822853088,0.5363203883171082,-0.015420440962770954,0.017586335190571845,0.09925547460144055,0.7013888992369175,0.2567566835338131,0.3333333432674408,1.0
18,36864,1675.0487195237288,92,0.7500000080714623,0.27638539451621136,0.0,1.0,40.0,0.0,40.0,40.0,1.1537593007087708,0.5598319098353386,-0.02151410561054945,0.01883173338137567,0.11518569532495526,0.7500000080714623,0.27638539451621136,0.0,1.0
19,38912,1648.1726331034251,94,0.7500000093132257,0.24999999441206466,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1327853798866272,0.5842937231063843,-0.011591089947614819,0.01573874184396118,0.11496804435396892,0.7500000093132257,0.24999999441206466,0.3333333432674408,1.0
20,40960,1638.571580466781,95,0.7500000093132257,0.2568505784210251,0.0,1.0,40.0,0.0,40.0,40.0,1.1181252151727676,0.5906314253807068,-0.00498597914702259,0.01761888014152646,0.10375088455960646,0.7500000093132257,0.2568505784210251,0.0,1.0
21,43008,1625.3670049877765,110,0.8125000055879354,0.26269833230359263,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.0916921198368073,0.6124180927872658,-0.029863915173336864,0.018571582855656743,0.11384317310551237,0.8125000055879354,0.26269833230359263,0.3333333432674408,1.0
22,45056,1668.4966385072532,111,0.8194444521019856,0.2352926933996514,0.0,1.0,40.0,0.0,40.0,40.0,1.0947807431221008,0.6208699867129326,-0.028583385283127427,0.015273310011252761,0.09605106894570095,0.8194444521019856,0.2352926933996514,0.0,1.0
23,47104,1675.9029834031664,113,0.8611111175268888,0.20222526750989678,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.129046991467476,0.6732736676931381,-0.017194847809150815,0.012961653643287718,0.08399612967463148,0.8611111175268888,0.20222526750989678,0.3333333432674408,1.0
24,49152,1607.6470291429885,114,0.8125000080714623,0.23477973722125217,0.0,1.0,40.0,0.0,40.0,40.0,1.1143533885478973,0.6557854637503624,0.008043544017709792,0.012883078423328698,0.08639179493346072,0.8125000080714623,0.23477973722125217,0.0,1.0
25,51200,1640.2267219217874,115,0.8437500060535967,0.2279798752533758,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.112025260925293,0.6759961247444153,-0.007523193693486974,0.015748949837870896,0.11729881498556188,0.8437500060535967,0.2279798752533758,0.3333333432674408,1.0
26,53248,1567.210029636733,117,0.9305555590738853,0.15150988389775216,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.0955864936113358,0.714634045958519,-0.020504953572526574,0.01091092056594789,0.08984964417708799,0.9305555590738853,0.15150988389775216,0.3333333432674408,1.0
27,55296,1589.1859406109847,118,0.8541666728754839,0.21415477029082797,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1244992464780807,0.704744502902031,0.020284516271203756,0.011852521449327469,0.07927813105968548,0.8541666728754839,0.21415477029082797,0.3333333432674408,1.0
28,57344,1623.521047437983,119,0.8472222276031971,0.2542084014370291,0.0,1.0,40.0,0.0,40.0,40.0,1.1507797688245773,0.692226380109787,0.018017838650848716,0.015009703813120723,0.10101506620221648,0.8472222276031971,0.2542084014370291,0.0,1.0
29,59392,1673.3313928515283,120,0.8333333401630322,0.22566772688953807,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1453763097524643,0.6868762746453285,0.011655310227070004,0.011635604430921376,0.0863387917557255,0.8333333401630322,0.22566772688953807,0.3333333432674408,1.0
30,61440,1641.856024759148,122,0.9114583372138441,0.17913940551751942,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1348648518323898,0.7048748657107353,-0.03430352115537971,0.014997727586887777,0.09946630632968903,0.9114583372138441,0.17913940551751942,0.3333333432674408,1.0
31,63488,1632.0952922907325,123,0.8541666741172472,0.19131912133747686,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1455806195735931,0.6812212988734245,0.007139074616134167,0.011532787582837045,0.10380846416557735,0.8541666741172472,0.19131912133747686,0.3333333432674408,1.0
32,65536,1675.9095228284418,124,0.9166666697710752,0.18633899284931435,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1088702827692032,0.7173715904355049,-0.010285163472872227,0.012140562292188406,0.08282689261634862,0.9166666697710752,0.18633899284931435,0.3333333432674408,1.0
33,67584,1673.2844548742523,125,0.8680555627991756,0.17664023221173375,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1071988195180893,0.7005845457315445,0.008624242138466798,0.00996189413126558,0.06266645353305783,0.8680555627991756,0.17664023221173375,0.3333333432674408,1.0
34,69632,1683.5449556963638,127,0.8819444489975771,0.2096026089068745,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1158299297094345,0.701640784740448,0.005535121803404763,0.012490620487369597,0.08602922331725574,0.8819444489975771,0.2096026089068745,0.3333333432674408,1.0
35,71680,1669.593743737761,128,0.9375000027939677,0.15450412958046808,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1384484618902206,0.7276305854320526,-0.02996397763490677,0.012716405559331179,0.07995906702034815,0.9375000027939677,0.15450412958046808,0.3333333432674408,1.0
36,73728,1496.3246732230225,129,0.9444444471349319,0.1416394251695933,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1214971095323563,0.7281846329569817,-0.017401209042873234,0.010028183460235596,0.07758170516503181,0.9444444471349319,0.1416394251695933,0.3333333432674408,1.0
37,75776,1671.2019539398448,130,0.9236111156642437,0.14009888749551072,0.6666666865348816,1.0,40.0,0.0,40.0,40.0,1.125543236732483,0.7434751316905022,0.003541195037541911,0.007791736628860235,0.059556563478170677,0.9236111156642437,0.14009888749551072,0.6666666865348816,1.0
38,77824,1675.2087868197702,132,0.8125000068296989,0.25373368786027023,0.0,1.0,40.0,0.0,40.0,40.0,1.1409655809402466,0.7035374939441681,0.042653946205973625,0.013308329391293228,0.07630378583848005,0.8125000068296989,0.25373368786027023,0.0,1.0
39,79872,1683.3625083115433,133,0.8541666728754839,0.214154770290828,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1313774585723877,0.6932947561144829,0.008991239505121484,0.011990472674369812,0.06602923940634595,0.8541666728754839,0.214154770290828,0.3333333432674408,1.0
40,81920,1675.0036448668839,134,0.8593750051222742,0.22672706550384272,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.128197267651558,0.6992741897702217,-0.000301473934086971,0.015602325205691159,0.09022756541399242,0.8593750051222742,0.22672706550384272,0.3333333432674408,1.0
41,83968,1685.8363336803814,135,0.9027777817100286,0.1919482574332255,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1434849798679352,0.7175169810652733,-0.005793312477180734,0.01182763825636357,0.06970106916905242,0.9027777817100286,0.1919482574332255,0.3333333432674408,1.0
42,86016,1630.3769809515857,137,0.9027777835726738,0.15150988145035837,0.6666666865348816,1.0,40.0,0.0,40.0,40.0,1.119902789592743,0.722425140440464,-0.002825663465046091,0.008885442279279232,0.07592170928556194,0.9027777835726738,0.15150988145035837,0.6666666865348816,1.0
43,88064,1670.3589708488055,138,0.9166666703919569,0.17347216045809793,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1616231203079224,0.7169942781329155,-0.012104797242500354,0.01062095072120428,0.07461079209434919,0.9166666703919569,0.17347216045809793,0.3333333432674408,1.0
44,90112,1661.1891985136208,139,0.8472222282240788,0.2252399206050127,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.182793766260147,0.6939643993973732,0.016057787521276623,0.013241216773167253,0.06255881669037928,0.8472222282240788,0.2252399206050127,0.3333333432674408,1.0
45,92160,1690.5795803591338,140,0.8385416730307043,0.2281582864706482,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.171637311577797,0.6811024770140648,0.006073846714571118,0.015295354649424553,0.07851393191228831,0.8385416730307043,0.2281582864706482,0.3333333432674408,1.0
46,94208,1697.6215709858257,141,0.8194444521019856,0.22523992022216063,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1834561079740524,0.6747868061065674,0.015455882821697742,0.012996168457902968,0.08035688960309348,0.8194444521019856,0.22523992022216063,0.3333333432674408,1.0
47,96256,1696.6230410668857,143,0.8472222276031971,0.24493321835878587,0.0,1.0,40.0,0.0,40.0,40.0,1.1510479599237442,0.6719144657254219,-0.007187992887338623,0.01512643985915929,0.08367215725680671,0.8472222276031971,0.24493321835878587,0.0,1.0
48,98304,1667.0404938669326,144,0.909722225740552,0.20114927815516628,0.0,1.0,40.0,0.0,40.0,40.0,1.1471282690763474,0.6835612803697586,-0.03352037281729281,0.013863389613106847,0.0905412174641583,0.909722225740552,0.20114927815516628,0.0,1.0
49,100352,1690.069671537672,145,0.8819444489975771,0.220369878990177,0.0,1.0,40.0,0.0,40.0,40.0,1.1650889068841934,0.7135731503367424,-0.0024987650649563875,0.012297554407268763,0.076932647876615,0.8819444489975771,0.220369878990177,0.0,1.0
50,102400,1648.9715238302194,146,0.9062500041909516,0.18132181845564413,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1843123584985733,0.7270511016249657,-0.008179581316653639,0.011942529352381825,0.06888790219988153,0.9062500041909516,0.18132181845564413,0.3333333432674408,1.0
51,104448,1673.2880403212894,148,0.840277785435319,0.20400597610176813,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.172147735953331,0.6830034032464027,0.00995843653799966,0.01175606099423021,0.07602209089057556,0.840277785435319,0.20400597610176813,0.3333333432674408,1.0
52,106496,1513.23102333952,149,0.895833338300387,0.1820186377394452,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1474323123693466,0.6965645849704742,-0.016019126633182168,0.011285386863164604,0.0735052463119521,0.895833338300387,0.1820186377394452,0.3333333432674408,1.0
53,108544,1600.3082511515693,150,0.8194444496184587,0.27181090907603656,0.0,1.0,40.0,0.0,40.0,40.0,1.126902461051941,0.6781806498765945,0.01438288098142948,0.016184290987439454,0.10924466679603914,0.8194444496184587,0.27181090907603656,0.0,1.0
54,110592,1642.105549384072,152,0.9027777823309103,0.17948399300996665,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1233358830213547,0.7121013253927231,0.006876693601952866,0.0108257788233459,0.08133634226659407,0.9027777823309103,0.17948399300996665,0.3333333432674408,1.0
55,112640,1661.4009317841765,153,0.9166666702367365,0.17677668936973637,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1337346881628036,0.7389204502105713,-0.015411730739288032,0.011847684858366847,0.07732942861623714,0.9166666702367365,0.17677668936973637,0.3333333432674408,1.0
56,114688,1493.045568827752,154,0.9236111144224802,0.16996163655048752,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1216738820075989,0.7284348383545876,-0.003992739002569579,0.009954469744116068,0.07427107494335393,0.9236111144224802,0.16996163655048752,0.3333333432674408,1.0
57,116736,1652.5893313099382,155,0.8680555615574121,0.2011492757115515,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1552823185920715,0.7115781530737877,0.012166486703790724,0.010956157464534044,0.0778484787021453,0.8680555615574121,0.2011492757115515,0.3333333432674408,1.0
58,118784,1646.4799642563537,157,0.8472222288449606,0.2147170047254973,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1256002634763718,0.691278412938118,0.0048520348136662506,0.0121095587965101,0.06807094619557659,0.8472222288449606,0.2147170047254973,0.3333333432674408,1.0
59,120832,1677.832690875431,158,0.9027777817100286,0.19194825743322547,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1412850618362427,0.7009402811527252,-0.011418324953410774,0.012391958618536592,0.07816529849978915,0.9027777817100286,0.19194825743322547,0.3333333432674408,1.0
60,122880,1659.7460959441023,159,0.906250003259629,0.19955462042208935,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1374910324811935,0.7227976098656654,-0.0219911941094324,0.012716669007204473,0.07321838872793517,0.906250003259629,0.19955462042208935,0.3333333432674408,1.0
61,124928,1683.8353694370771,160,0.8958333376795053,0.19432039074875823,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.12007836997509,0.727702796459198,0.010346373775973916,0.010436699376441538,0.10087096061991915,0.8958333376795053,0.19432039074875823,0.3333333432674408,1.0
62,126976,1537.0695308269783,162,0.9166666703919569,0.18633899312698116,0.0,1.0,40.0,0.0,40.0,40.0,1.1562374383211136,0.7430080696940422,0.0004269047058187425,0.010335494531318545,0.06350131828155114,0.9166666703919569,0.18633899312698116,0.0,1.0
63,129024,1660.257763648621,163,0.9236111144224802,0.16996163655048752,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1625532507896423,0.7492277324199677,0.0076987623469904065,0.009111908380873501,0.06389920340423236,0.9236111144224802,0.16996163655048752,0.3333333432674408,1.0
64,131072,1639.5432972516542,164,0.8750000062088171,0.18788539874873572,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1736471951007843,0.7212044447660446,0.015121254371479154,0.009439068613573909,0.07308286611745726,0.8750000062088171,0.18788539874873572,0.3333333432674408,1.0
65,133120,1640.0006246941682,165,0.8645833400078118,0.1929193587798348,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1348479837179184,0.7223059386014938,0.0020670333033194765,0.011603284743614495,0.10445387451530327,0.8645833400078118,0.1929193587798348,0.3333333432674408,1.0
66,135168,1657.7508823393184,167,0.930555559694767,0.13537213560909375,0.6666666865348816,1.0,40.0,0.0,40.0,40.0,1.117484763264656,0.7254614531993866,-0.018108568619936705,0.008942014072090387,0.072247958615424,0.930555559694767,0.13537213560909375,0.6666666865348816,1.0
67,137216,1680.9202730899835,168,0.9861111119389534,0.06660876718692896,0.6666666865348816,1.0,40.0,0.0,40.0,40.0,1.1545363068580627,0.7547753229737282,-0.030089094303548336,0.008096260600723326,0.06749758815557319,0.9861111119389534,0.06660876718692896,0.6666666865348816,1.0
68,139264,1647.742976226283,169,0.9305555590738853,0.1515098838977522,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.152800664305687,0.7503174766898155,0.002351467133848928,0.0087113514309749,0.06252705121399041,0.9305555590738853,0.1515098838977522,0.3333333432674408,1.0
69,141312,1678.0024687726052,170,0.9652777792265018,0.12246660763028615,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1691739559173584,0.756072111427784,-0.0046793770816293545,0.008712154347449541,0.06070331542096527,0.9652777792265018,0.12246660763028615,0.3333333432674408,1.0
70,143360,1656.0911732367458,172,0.8489583404734731,0.20352523928144553,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.158779188990593,0.7267637103796005,0.030387520091608167,0.01107686827890575,0.07660889503595421,0.8489583404734731,0.20352523928144553,0.3333333432674408,1.0
71,145408,1600.9038544616355,173,0.8541666716337204,0.24444049376661686,0.0,1.0,40.0,0.0,40.0,40.0,1.16783906519413,0.6982584148645401,0.013096792972646654,0.014227369800209999,0.07182053121437026,0.8541666716337204,0.24444049376661686,0.0,1.0
72,147456,1374.6858070051258,174,0.8472222300867239,0.19194825523187972,0.3333333432674408,1.0,40.0,0.0,40.0,40.0,1.1878957897424698,0.6959011629223824,0.016916621942073107,0.009897325886413455,0.0710366351245314,0.8472222300867239,0.19194825523187972,0.3333333432674408,1.0
